time	A	B
0.0	100.0	0.0
0.09999999999999432	97.23594765403244	2.7640523459675572
0.19999999999998863	95.8806294970285	4.1193705029715115
0.29999999999998295	92.89501285705434	7.1049871429456655
0.39999999999997726	91.13539189859507	8.86460810140493
0.4999999999999716	90.6727547888558	9.327245211144202
0.5999999999999659	90.44352363438229	9.556476365617709
0.6999999999999602	89.05965167557507	10.940348324424933
0.7999999999999545	88.12506427954825	11.874935720451742
0.8999999999999488	85.97876485346747	14.021235146532531
0.9999999999999432	84.65682310231468	15.343176897685316
1.0999999999999375	86.82817620057389	13.171823799426098
1.1999999999999318	85.0369110197113	14.963088980288692
1.299999999999926	81.5971308307244	18.402869169275593
1.3999999999999204	80.99432252150888	19.005677478491112
1.4999999999999147	80.09094879677457	19.909051203225417
1.599999999999909	79.78817893635036	20.211821063649626
1.6999999999999034	78.92815907770344	21.071840922296552
1.7999999999998977	78.9709036338285	21.02909636617149
1.899999999999892	78.28824248486077	21.711757515139215
1.9999999999998863	78.08309747419646	21.916902525803522
2.0999999999998806	77.72700187120566	22.27299812879433
2.199999999999875	80.20149127976188	19.798508720238104
2.2999999999998693	79.97620366631932	20.023796333680668
2.3999999999998636	81.1893056477512	18.810694352248795
2.499999999999858	82.0773439163112	17.922656083688796
2.599999999999852	82.65792760515973	17.34207239484026
2.6999999999998465	81.94728282437225	18.052717175627734
2.799999999999841	81.77175141609597	18.22824858390402
2.899999999999835	81.44107901672771	18.55892098327227
2.9999999999998295	81.3492908588375	18.65070914116248
3.099999999999824	81.29573335773392	18.704266642266063
3.199999999999818	80.53418989506486	19.46581010493513
3.2999999999998124	79.70824842946324	20.291751570536753
3.3999999999998067	81.06724980104696	18.932750198953034
3.499999999999801	81.48410431357527	18.515895686424717
3.5999999999997954	80.45993267396345	19.540067326036542
3.6999999999997897	78.25215809953009	21.7478419004699
3.799999999999784	77.09704006815927	22.902959931840723
3.8999999999997783	77.1569657447727	22.843034255227295
3.9999999999997726	77.15388449970565	22.846115500294346
4.099999999999767	78.4716268696192	21.528373130380793
4.199999999999761	76.69692781347246	23.303072186527544
4.299999999999756	76.38695535693469	23.613044643065304
4.39999999999975	74.9414511186844	25.058548881315605
4.499999999999744	76.36662708561879	23.63337291438121
4.5999999999997385	77.268397497835	22.731602502165
4.699999999999733	77.42577939764375	22.57422060235625
4.799999999999727	77.2641971918806	22.7358028081194
4.8999999999997215	78.14130132337151	21.858698676628492
4.999999999999716	77.9506669609319	22.0493330390681
5.09999999999971	75.05451530199205	24.94548469800794
5.199999999999704	76.58827114127662	23.411728858723382
5.299999999999699	78.64725338590694	21.35274661409306
5.399999999999693	78.16618915649255	21.83381084350745
5.499999999999687	77.09944491468558	22.900555085314426
5.599999999999682	75.75980680965579	24.240193190344215
5.699999999999676	77.56656170277644	22.433438297223564
5.79999999999967	78.0131077541149	21.986892245885098
5.899999999999665	76.73326251689107	23.26673748310892
5.999999999999659	76.52243373882483	23.477566261175163
6.099999999999653	75.14412321456491	24.855876785435076
6.199999999999648	75.56645874065231	24.433541259347678
6.299999999999642	75.79864364965654	24.201356350343445
6.399999999999636	77.19011037357387	22.809889626426113
6.4999999999996305	76.55895255747635	23.441047442523647
6.599999999999625	77.30507156084519	22.694928439154804
6.699999999999619	77.6002598424696	22.3997401575304
6.7999999999996135	78.28512841035372	21.71487158964627
6.899999999999608	77.2891419638222	22.710858036177783
6.999999999999602	75.88564565561921	24.114354344380768
7.099999999999596	77.21328996212098	22.786710037879004
7.199999999999591	77.17913102519442	22.82086897480556
7.299999999999585	75.40820276663204	24.591797233367945
7.399999999999579	76.72200717845054	23.27799282154945
7.499999999999574	77.25801657083306	22.74198342916692
7.599999999999568	78.15576729286936	21.844232707130626
7.699999999999562	77.9232472119928	22.07675278800718
7.799999999999557	77.23158917669826	22.768410823301718
7.899999999999551	75.19578857200146	24.80421142799852
7.999999999999545	75.62657728117867	24.37342271882131
8.09999999999954	77.13806547396653	22.861934526033444
8.199999999999534	76.04926520471228	23.95073479528769
8.299999999999528	77.42083447382241	22.579165526177558
8.399999999999523	76.94020463552378	23.059795364476177
8.499999999999517	75.80515162774024	24.194848372259713
8.599999999999511	74.95095628896533	25.04904371103463
8.699999999999505	73.49983724766133	26.50016275233863
8.7999999999995	74.67772950296698	25.32227049703298
8.899999999999494	74.64095639172409	25.35904360827588
8.999999999999488	74.80773306463323	25.192266935366746
9.099999999999483	73.89370678335108	26.106293216648893
9.199999999999477	72.6235664676192	27.37643353238077
9.299999999999471	70.72659514620311	29.273404853796855
9.399999999999466	71.57348837263942	28.42651162736055
9.49999999999946	73.21540983817722	26.784590161822738
9.599999999999454	74.32065065446281	25.679349345537144
9.699999999999449	73.28778261363107	26.71221738636889
9.799999999999443	72.51579428664844	27.484205713351518
9.899999999999437	72.29364452509888	27.706355474901073
9.999999999999432	71.28043693311497	28.71956306688498
10.099999999999426	71.27229357758947	28.727706422410485
10.19999999999942	70.70244567456243	29.29755432543752
10.299999999999415	68.80538084539582	31.194619154604133
10.399999999999409	68.17845026848529	31.821549731514658
10.499999999999403	67.82366127023323	32.17633872976671
10.599999999999397	67.29384531626988	32.706154683730055
10.699999999999392	66.25275304642709	33.74724695357285
10.799999999999386	66.69703352596366	33.302966474036275
10.89999999999938	67.01945784543197	32.980542154567964
10.999999999999375	65.1249617652599	34.87503823474003
11.099999999999369	65.65370898499158	34.34629101500834
